FL_DATE,DEP_DELAY,ARR_DELAY,AIR_TIME,DISTANCE,DEP_TIME,ARR_TIME
2006-01-22,-1,-18,296,2704,8.316667,16.55
2006-01-23,0,31,336,2704,8.333333,17.366667
2006-01-24,22,9,301,2704,8.7,17
2006-01-25,-4,-5,310,2704,8.266666,16.766666
2006-01-26,-8,-2,322,2704,8.2,16.816668
2006-01-27,1,-16,298,2704,8.35,16.583334
2006-01-28,7,-15,293,2704,8.45,16.6
2006-01-29,-6,-14,301,2704,8.233334,16.616667
2006-01-30,-3,10,324,2704,8.283334,17.016666
2006-01-31,-4,-8,303,2704,8.266666,16.716667
2006-01-01,-5,17,355,2475,6.9166665,10.616667
2006-01-02,0,14,358,2475,7,10.566667
2006-01-03,4,4,344,2475,7.0666666,10.4
2006-01-04,-1,-9,335,2475,6.983333,10.183333
2006-01-05,-3,-33,320,2475,6.95,9.783334
2006-01-06,-4,-18,314,2475,6.9333334,10.033334
2006-01-07,5,-17,333,2475,7.0833335,10.05
2006-01-08,0,18,360,2475,7,10.633333
2006-01-09,-2,-20,340,2475,6.9666667,10
2006-01-10,-1,-23,333,2475,6.983333,9.95
2006-01-11,-2,-33,322,2475,6.9666667,9.783334
2006-01-12,0,-6,327,2475,7,10.233334
2006-01-13,-3,-29,319,2475,6.95,9.85
2006-01-14,1,-13,331,2475,7.016667,10.116667
2006-01-15,43,84,341,2475,7.7166667,11.733334
2006-01-16,-1,-4,327,2475,6.983333,10.266666
2006-01-17,4,2,348,2475,7.0666666,10.366667
2006-01-18,-2,-6,339,2475,6.9666667,10.233334
2006-01-19,-4,-16,349,2475,6.9333334,10.066667
2006-01-20,0,-7,350,2475,7,10.216666
2006-01-21,-5,-14,344,2475,6.9166665,10.1
2006-01-22,-9,-12,347,2475,6.85,10.133333
2006-01-23,-1,-11,331,2475,6.983333,10.15
2006-01-24,-2,6,338,2475,6.9666667,10.433333
2006-01-25,-7,-29,330,2475,6.883333,9.85
2006-01-26,-2,-21,328,2475,6.9666667,9.983334
2006-01-27,-7,-21,330,2475,6.883333,9.983334
2006-01-28,-10,-14,327,2475,6.8333335,10.1
2006-01-29,-6,-26,335,2475,6.9,9.9
2006-01-30,-7,-13,334,2475,6.883333,10.116667
2006-01-31,-2,-10,341,2475,6.9666667,10.166667
2006-01-01,-8,-13,268,2446,21.366667,5.2833333
2006-01-02,2,-11,266,2446,21.533333,5.3166666
2006-01-03,-5,-24,260,2446,21.416666,5.1
2006-01-04,-6,9,280,2446,21.4,5.65
2006-01-05,-7,11,298,2446,21.383333,5.6833334
2006-01-06,-4,-7,281,2446,21.433332,5.383333
2006-01-07,4,-15,264,2446,21.566668,5.25
2006-01-08,-8,-21,267,2446,21.366667,5.15
2006-01-09,-11,-10,276,2446,21.316668,5.3333335
2006-01-10,-9,-1,284,2446,21.35,5.483333
2006-01-11,-7,-1,285,2446,21.383333,5.483333
2006-01-12,9,31,287,2446,21.65,6.016667
2006-01-13,-6,-1,282,2446,21.4,5.483333
2006-01-14,-8,-17,273,2446,21.366667,5.2166667
2006-01-15,1,-11,263,2446,21.516666,5.3166666
2006-01-16,-4,-18,264,2446,21.433332,5.2
2006-01-17,-6,-13,274,2446,21.4,5.2833333
2006-01-18,-12,-23,266,2446,21.3,5.116667
2006-01-19,-12,-35,258,2446,21.3,4.9166665
2006-01-20,1,-22,254,2446,21.516666,5.133333
2006-01-21,-12,-33,262,2446,21.3,4.95
2006-01-22,18,7,265,2446,21.8,5.616667
2006-01-23,-12,-27,264,2446,21.3,5.05
2006-01-24,-4,-9,273,2446,21.433332,5.35
2006-01-25,-6,-12,273,2446,21.4,5.3
2006-01-26,-13,-16,279,2446,21.283333,5.233333
2006-01-27,-10,-24,272,2446,21.333334,5.1
2006-01-28,-9,-24,268,2446,21.35,5.1
2006-01-29,-7,-10,276,2446,21.383333,5.3333335
2006-01-30,-7,-8,275,2446,21.383333,5.366667
2006-01-31,-7,-5,278,2446,21.383333,5.4166665
2006-01-01,0,28,327,2342,13.916667,17.133333
2006-01-02,10,1,312,2342,14.083333,16.683332
2006-01-03,3,-15,314,2342,13.966666,16.416666
2006-01-04,0,-15,311,2342,13.916667,16.416666
2006-01-05,3,-17,308,2342,13.966666,16.383333
2006-01-06,-3,-8,311,2342,13.866667,16.533333
2006-01-07,3,-15,306,2342,13.966666,16.416666
2006-01-08,9,20,309,2342,14.066667,17
2006-01-09,-1,-9,311,2342,13.9,16.516666
2006-01-10,8,-18,304,2342,14.05,16.366667
2006-01-11,4,-18,307,2342,13.983334,16.366667
2006-01-12,4,3,316,2342,13.983334,16.716667
2006-01-13,0,-2,327,2342,13.916667,16.633333
2006-01-14,11,-5,310,2342,14.1,16.583334
2006-01-15,3,-2,320,2342,13.966666,16.633333
2006-01-16,0,-6,314,2342,13.916667,16.566668
2006-01-17,3,1,314,2342,13.966666,16.683332
2006-01-18,0,0,324,2342,13.916667,16.666666
2006-01-19,-2,-8,319,2342,13.883333,16.533333
2006-01-20,76,62,313,2342,15.183333,17.7
2006-01-21,23,-2,301,2342,14.3,16.633333
2006-01-22,7,13,319,2342,14.033334,16.883333
2006-01-23,33,12,309,2342,14.466666,16.866667
2006-01-24,-1,-11,315,2342,13.9,16.483334
2006-01-25,-2,-12,315,2342,13.883333,16.466667
2006-01-26,55,39,311,2342,14.833333,17.316668
2006-01-27,4,-2,320,2342,13.983334,16.633333
2006-01-28,11,13,323,2342,14.1,16.883333
2006-01-29,2,-9,311,2342,13.95,16.516666
2006-01-30,0,-6,319,2342,13.916667,16.566668
2006-01-31,4,-8,312,2342,13.983334,16.533333
2006-01-01,12,39,567,4184,11.033334,16.816668
2006-01-02,-3,36,559,4184,10.783334,16.766666
2006-01-03,2,29,571,4184,10.866667,16.65
2006-01-04,0,19,565,4184,10.833333,16.483334
2006-01-05,3,-1,539,4184,10.883333,16.15
2006-01-06,0,-25,514,4184,10.833333,15.75
2006-01-07,-4,0,548,4184,10.766666,16.166666
2006-01-08,-3,-20,509,4184,10.783334,15.833333
2006-01-09,-5,-47,491,4184,10.75,15.383333
2006-01-10,-4,-29,508,4184,10.766666,15.683333
2006-01-11,-4,-21,519,4184,10.766666,15.816667
2006-01-12,0,-13,530,4184,10.833333,15.95
2006-01-13,126,105,518,4184,12.933333,17.916666
2006-01-14,-5,-18,532,4184,10.75,15.866667
2006-01-15,2,-4,530,4184,10.866667,16.1
2006-01-16,-4,-12,533,4184,10.766666,15.966666
2006-01-17,-4,17,545,4184,10.766666,16.45
2006-01-18,0,6,550,4184,10.833333,16.266666
2006-01-19,-6,-2,545,4184,10.733334,16.133333
2006-01-20,-5,-3,548,4184,10.75,16.116667
2006-01-21,22,29,545,4184,11.2,16.65
2006-01-22,-2,-17,526,4184,10.8,15.883333
2006-01-23,-4,-17,530,4184,10.766666,15.883333
2006-01-24,-2,8,552,4184,10.8,16.3
2006-01-25,-4,-18,529,4184,10.766666,15.866667
2006-01-26,-7,-24,527,4184,10.716666,15.766666
2006-01-27,-1,-12,527,4184,10.816667,15.966666
2006-01-28,-2,-35,512,4184,10.8,15.583333
2006-01-29,-4,-23,525,4184,10.766666,15.783334
2006-01-30,-5,-20,504,4184,10.75,15.833333
2006-01-31,-2,-27,521,4184,10.8,15.716666
2006-01-01,47,10,428,4184,18.45,5.8166666
2006-01-02,31,4,431,4184,18.183332,5.7166667
2006-01-03,10,-25,421,4184,17.833334,5.233333
2006-01-04,16,3,452,4184,17.933332,5.7
2006-01-05,-1,-10,451,4184,17.65,5.483333
2006-01-06,-2,-10,455,4184,17.633333,5.483333
2006-01-07,-2,-7,454,4184,19.133333,7.05
2006-01-08,-5,11,475,4184,17.583334,5.8333335
2006-01-09,-3,7,474,4184,17.616667,5.766667
2006-01-10,-1,-1,465,4184,17.65,5.633333
2006-01-11,-4,2,465,4184,17.6,5.6833334
2006-01-12,-5,-11,458,4184,17.583334,5.4666667
2006-01-13,-4,-12,458,4184,17.6,5.45
2006-01-14,-10,-10,460,4184,19,7
2006-01-15,15,34,458,4184,17.916666,6.2166667
2006-01-16,-7,-22,449,4184,17.55,5.2833333
2006-01-17,-1,-25,440,4184,17.65,5.233333
2006-01-18,-5,-8,459,4184,17.583334,5.516667
2006-01-19,0,-2,459,4184,17.666666,5.616667
2006-01-20,-3,7,468,4184,17.616667,5.766667
2006-01-21,1,12,474,4184,19.183332,7.366667
2006-01-22,2,6,469,4184,17.7,5.75
2006-01-23,-3,-8,460,4184,17.616667,5.516667
2006-01-24,6,4,461,4184,17.766666,5.7166667
2006-01-25,3,-2,461,4184,17.716667,5.616667
2006-01-26,-4,3,465,4184,17.6,5.7
2006-01-27,-4,11,473,4184,17.6,5.8333335
2006-01-28,-10,-2,472,4184,19,7.133333
2006-01-29,4,15,476,4184,17.733334,5.9
2006-01-30,-6,-7,466,4184,17.566668,5.5333333
2006-01-31,-5,-28,437,4184,17.583334,5.1833334
2006-01-01,0,11,285,2611,7.5,16.05
2006-01-02,7,4,278,2611,7.616667,15.933333
2006-01-03,-5,4,298,2611,7.4166665,15.933333
2006-01-04,11,11,295,2611,7.6833334,16.05
2006-01-05,8,16,300,2611,7.633333,16.133333
2006-01-06,-1,13,301,2611,7.483333,16.083334
2006-01-07,3,-6,288,2611,7.55,15.766666
2006-01-08,-1,-12,288,2611,7.483333,15.666667
2006-01-09,-3,-11,293,2611,7.45,15.683333
2006-01-10,-2,-10,294,2611,7.4666667,15.75
2006-01-11,-2,-5,301,2611,7.4666667,15.833333
2006-01-12,0,-11,297,2611,7.5,15.733334
2006-01-13,1,-2,300,2611,7.516667,15.883333
2006-01-14,-4,-17,293,2611,7.4333334,15.633333
2006-01-15,0,-6,297,2611,7.5,15.816667
2006-01-16,2,-1,303,2611,7.5333333,15.9
2006-01-17,0,-12,291,2611,7.5,15.716666
2006-01-18,-1,-14,285,2611,7.483333,15.683333
2006-01-19,-1,-28,274,2611,7.483333,15.45
2006-01-20,-3,-41,266,2611,7.45,15.233334
2006-01-21,0,-35,270,2611,7.5,15.333333
2006-01-22,0,-24,284,2611,7.5,15.516666
2006-01-23,-5,9,299,2611,7.4166665,16.066668
2006-01-24,-1,-13,292,2611,7.483333,15.7
2006-01-25,-4,-2,300,2611,7.4333334,15.883333
2006-01-26,5,0,302,2611,7.5833335,15.916667
2006-01-27,-1,-11,293,2611,7.483333,15.733334
2006-01-28,-7,-19,292,2611,7.383333,15.6
2006-01-29,-1,22,306,2611,7.483333,16.283333
2006-01-30,-3,14,312,2611,7.45,16.15
2006-01-31,-3,13,309,2611,7.45,16.133333
2006-01-01,0,22,367,2611,18,21.833334
2006-01-02,17,30,377,2611,18.283333,21.966667
2006-01-03,-8,-23,353,2611,17.866667,21.083334
2006-01-04,20,-3,340,2611,18.333334,21.416666
2006-01-05,-2,-41,328,2611,17.966667,20.783333
2006-01-06,6,-22,342,2611,18.1,21.1
2006-01-07,-5,-12,360,2611,17.916666,21.266666
2006-01-08,-4,11,354,2611,17.933332,21.65
2006-01-09,-1,-13,353,2611,17.983334,21.3
2006-01-10,-9,-33,348,2611,17.85,20.966667
2006-01-11,-11,-32,351,2611,17.816668,20.983334
2006-01-12,5,-1,343,2611,18.083334,21.5
2006-01-13,2,-5,347,2611,18.033333,21.433332
2006-01-14,-5,-1,357,2611,17.916666,21.5
2006-01-15,-6,14,348,2611,17.9,21.75
2006-01-16,-5,-31,338,2611,17.916666,21
2006-01-17,-4,-20,362,2611,17.933332,21.183332
2006-01-18,-6,4,359,2611,17.9,21.583334
2006-01-19,-10,13,385,2611,17.833334,21.733334
2006-01-20,-7,-1,380,2611,17.883333,21.5
2006-01-21,-10,-14,369,2611,17.833334,21.283333
2006-01-22,-5,11,380,2611,17.916666,21.7
2006-01-23,21,13,347,2611,18.35,21.733334
2006-01-24,-4,-11,352,2611,17.933332,21.333334
2006-01-25,-8,-31,351,2611,17.866667,21
2006-01-26,-8,-24,348,2611,17.866667,21.116667
2006-01-27,-6,-21,354,2611,17.9,21.166666
2006-01-28,-9,-25,353,2611,17.85,21.1
2006-01-29,-1,-31,342,2611,17.983334,21
2006-01-30,-1,-13,356,2611,17.983334,21.3
2006-01-31,-10,34,347,2611,17.833334,22.083334
2006-01-01,15,12,366,2588,17.583334,20.933332
2006-01-02,8,-2,361,2588,17.466667,20.7
2006-01-03,-1,-1,355,2588,17.316668,20.716667
2006-01-04,12,-2,341,2588,17.533333,20.7
2006-01-05,-5,-45,329,2588,17.25,19.983334
2006-01-06,-1,-23,338,2588,17.316668,20.35
2006-01-07,-1,2,368,2588,17.316668,20.766666
2006-01-08,3,-8,358,2588,17.383333,20.6
2006-01-09,-10,-14,354,2588,17.166666,20.5
2006-01-10,-8,-21,353,2588,17.2,20.383333
2006-01-11,-6,-24,349,2588,17.233334,20.333334
2006-01-12,10,6,360,2588,17.5,20.833334
2006-01-13,10,-20,337,2588,17.5,20.4
2006-01-14,22,14,359,2588,17.7,20.966667
2006-01-15,-7,4,361,2588,17.216667,20.8
2006-01-16,-1,-24,343,2588,17.316668,20.333334
2006-01-17,-1,-13,359,2588,17.316668,20.516666
2006-01-18,7,17,374,2588,17.45,21.016666
2006-01-19,23,52,386,2588,17.716667,21.6
2006-01-20,15,13,365,2588,17.583334,20.95
2006-01-21,-5,-7,365,2588,17.25,20.616667
2006-01-22,3,8,373,2588,17.383333,20.866667
2006-01-23,2,-11,348,2588,17.366667,20.55
2006-01-24,28,18,355,2588,17.8,21.033333
2006-01-25,1,-9,357,2588,17.35,20.583334
2006-01-26,-5,-15,352,2588,17.25,20.483334
2006-01-27,190,172,348,2588,20.5,23.6
2006-01-28,-3,-2,371,2588,17.283333,20.7
2006-01-29,13,-14,344,2588,17.55,20.5
2006-01-30,-5,-16,350,2588,17.25,20.466667
2006-01-31,-1,20,353,2588,17.316668,21.066668
2006-01-01,1,-14,288,2588,7.766667,15.916667
2006-01-02,9,5,278,2588,7.9,16.233334
2006-01-03,0,-22,283,2588,7.75,15.783334
2006-01-04,16,7,296,2588,8.016666,16.266666
2006-01-05,3,9,312,2588,7.8,16.3
2006-01-06,-5,0,304,2588,7.6666665,16.15
2006-01-07,0,-6,292,2588,7.75,16.05
2006-01-08,-2,-27,279,2588,7.7166667,15.7
2006-01-09,-1,-14,290,2588,7.733333,15.916667
2006-01-10,-6,-14,294,2588,7.65,15.916667
2006-01-11,-4,0,308,2588,7.6833334,16.15
2006-01-12,-4,-17,292,2588,7.6833334,15.866667
2006-01-13,-2,5,304,2588,7.7166667,16.233334
2006-01-14,45,25,286,2588,8.5,16.566668
2006-01-15,2,-11,287,2588,7.7833333,15.966666
2006-01-16,-4,-9,300,2588,7.6833334,16
2006-01-17,-3,-8,293,2588,7.7,16.016666
2006-01-18,2,4,293,2588,7.7833333,16.216667
2006-01-19,-6,-29,272,2588,7.65,15.666667
2006-01-20,4,-25,276,2588,7.8166666,15.733334
2006-01-21,0,-27,275,2588,7.75,15.7
2006-01-22,0,-29,278,2588,7.75,15.666667
2006-01-23,14,5,284,2588,7.983333,16.233334
2006-01-24,-3,-23,287,2588,7.7,15.766666
2006-01-25,-5,-11,296,2588,7.6666665,15.966666
2006-01-26,0,-3,301,2588,7.75,16.1
2006-01-27,-3,-14,295,2588,7.7,15.916667
2006-01-28,-1,-15,292,2588,7.733333,15.9
2006-01-29,-2,-16,292,2588,7.7166667,15.883333
2006-01-30,-6,1,311,2588,7.65,16.166666
2006-01-31,-2,-18,291,2588,7.7166667,15.85
2006-01-01,-10,-21,237,2338,0.5833333,7.0833335
2006-01-02,7,5,263,2338,0.8666667,7.516667
2006-01-03,-2,-15,252,2338,0.71666664,7.1833334
2006-01-04,3,-19,245,2338,0.8,7.116667
2006-01-05,-8,-12,263,2338,0.6166667,7.233333
2006-01-06,-9,-19,258,2338,0.6,7.116667
2006-01-07,-1,-2,268,2338,0.73333335,7.4
2006-01-08,86,99,283,2338,2.1833334,9.083333
2006-01-09,72,106,306,2338,1.95,9.2
2006-01-01,24,30,321,2338,19.816668,23.483334
2006-01-02,14,21,324,2338,19.65,23.333334
2006-01-03,8,14,321,2338,19.55,23.216667
2006-01-04,-8,4,328,2338,19.283333,23.05
2006-01-05,-8,-23,303,2338,19.283333,22.6
2006-01-06,-4,-13,306,2338,19.35,22.766666
2006-01-07,154,125,288,2338,21.983334,1.0666667
2006-01-08,184,126,259,2338,22.483334,1.0833334
2006-01-01,-3,-5,247,2342,21.283333,4.95
2006-01-02,0,-12,250,2342,21.333334,4.8333335
2006-01-03,118,103,250,2342,23.3,6.75
2006-01-04,1,-7,256,2342,21.35,4.9166665
2006-01-05,34,44,265,2342,21.9,5.766667
2006-01-06,0,0,266,2342,21.333334,5.0333333
2006-01-07,0,-8,260,2342,21.333334,4.9
2006-01-08,-2,-8,257,2342,21.3,4.9
2006-01-09,-3,2,270,2342,21.283333,5.0666666
2006-01-10,-1,-6,263,2342,21.316668,4.9333334
2006-01-11,1,-11,247,2342,21.35,4.85
2006-01-12,-2,-11,253,2342,21.3,4.85
2006-01-13,0,-7,257,2342,21.333334,4.9166665
2006-01-14,-2,-11,252,2342,21.3,4.85
2006-01-15,-4,-14,250,2342,21.266666,4.8
2006-01-16,-1,-14,253,2342,21.316668,4.8
2006-01-17,5,-8,247,2342,21.416666,4.9
2006-01-18,-4,-21,249,2342,21.266666,4.6833334
2006-01-19,0,-14,251,2342,21.333334,4.8
2006-01-20,-3,-1,261,2342,21.283333,5.016667
2006-01-21,43,55,271,2342,22.05,5.95
2006-01-22,-1,-8,252,2342,21.316668,4.9
2006-01-23,-1,6,268,2342,21.316668,5.133333
2006-01-24,-3,-3,259,2342,21.283333,4.983333
2006-01-25,3,-6,256,2342,21.383333,4.9333334
2006-01-26,0,1,258,2342,21.333334,5.05
2006-01-27,-2,-12,247,2342,21.3,4.8333335
2006-01-28,-1,-7,256,2342,21.316668,4.9166665
2006-01-29,-5,-13,256,2342,21.25,4.8166666
2006-01-30,65,69,264,2342,22.416666,6.1833334
2006-01-31,2,7,257,2342,21.366667,5.15
2006-01-01,10,-10,355,3386,23.916666,10.283334
2006-01-02,-4,-19,366,3386,23.683332,10.133333
2006-01-03,0,-16,363,3386,23.75,10.183333
2006-01-04,62,56,370,3386,0.78333336,11.383333
2006-01-05,-3,-14,369,3386,23.7,10.216666
2006-01-06,3,-7,371,3386,23.8,10.333333
2006-01-07,-3,-26,362,3386,23.7,10.016666
2006-01-08,-2,-3,370,3386,23.716667,10.4
2006-01-13,-1,-23,358,3386,23.733334,10.066667
2006-01-14,1,-46,340,3386,23.766666,9.683333
2006-01-20,2,10,379,3386,23.783333,10.616667
2006-01-21,3,0,369,3386,23.8,10.45
2006-01-27,-2,-28,357,3386,23.716667,9.983334
2006-01-28,-3,-35,355,3386,23.7,9.866667
2006-01-01,-8,5,440,3386,12.366667,16.133333
2006-01-02,-6,21,446,3386,12.4,16.4
2006-01-03,-5,-15,425,3386,12.416667,15.8
2006-01-04,-5,-28,418,3386,12.416667,15.583333
2006-01-05,-4,-21,421,3386,12.433333,15.7
2006-01-06,-3,-13,425,3386,12.45,15.833333
2006-01-07,-4,-15,425,3386,12.433333,15.8
2006-01-08,-8,-12,424,3386,12.366667,15.85
2006-01-09,-6,-30,418,3386,12.4,15.55
2006-01-14,-3,5,444,3386,12.45,16.133333
2006-01-15,-5,36,452,3386,12.416667,16.65
2006-01-21,-6,-32,415,3386,12.4,15.516666
2006-01-22,-8,-9,425,3386,12.366667,15.9
2006-01-28,-7,2,442,3386,12.383333,16.083334
2006-01-29,3,-2,434,3386,12.55,16.016666
2006-01-01,1,-22,274,2475,14.266666,22.1
2006-01-02,22,5,270,2475,14.616667,22.55
2006-01-03,4,-11,273,2475,14.316667,22.283333
2006-01-04,-3,0,287,2475,14.2,22.466667
2006-01-05,12,27,301,2475,14.45,22.916666
2006-01-06,-3,-1,286,2475,14.2,22.45
2006-01-07,-3,-39,262,2475,14.2,21.816668
2006-01-08,1,-24,267,2475,14.266666,22.066668
2006-01-09,-1,-15,278,2475,14.233334,22.216667
2006-01-10,-3,20,297,2475,14.2,22.8
2006-01-11,-2,40,327,2475,14.216666,23.133333
2006-01-12,1,3,284,2475,14.266666,22.516666
2006-01-13,14,27,290,2475,14.483334,22.916666
2006-01-14,-8,0,299,2475,14.116667,22.466667
2006-01-15,53,83,261,2475,15.133333,23.85
2006-01-16,-1,-23,270,2475,14.233334,22.083334
2006-01-17,0,-14,278,2475,14.25,22.233334
2006-01-18,-1,-17,272,2475,14.233334,22.183332
2006-01-19,0,-6,282,2475,14.25,22.366667
2006-01-20,3,-23,266,2475,14.3,22.083334
2006-01-21,0,-10,268,2475,14.25,22.3
2006-01-22,16,-7,267,2475,14.516666,22.35
2006-01-23,19,-1,273,2475,14.566667,22.45
2006-01-24,-1,-14,278,2475,14.233334,22.233334
2006-01-25,2,-5,279,2475,14.283334,22.383333
2006-01-26,-1,-3,289,2475,14.233334,22.416666
2006-01-27,25,11,274,2475,14.666667,22.65
2006-01-28,-8,-19,282,2475,14.116667,22.15
2006-01-29,-4,10,293,2475,14.183333,22.633333
2006-01-30,-12,-8,290,2475,14.05,22.333334
2006-01-31,-6,-16,286,2475,14.15,22.2
2006-01-01,0,-8,243,2217,7.1666665,14.533334
2006-01-02,2,-9,240,2217,7.2,14.516666
2006-01-03,3,-4,243,2217,7.2166667,14.6
2006-01-04,0,0,246,2217,7.1666665,14.666667
2006-01-05,19,27,251,2217,7.483333,15.116667
2006-01-06,-2,0,254,2217,7.133333,14.666667
2006-01-07,-3,2,252,2217,7.116667,14.7
2006-01-08,1,-4,246,2217,7.1833334,14.6
2006-01-09,-2,-1,253,2217,7.133333,14.65
2006-01-10,-5,18,266,2217,7.0833335,14.966666
2006-01-11,-3,1,256,2217,7.116667,14.683333
2006-01-12,-1,-3,249,2217,7.15,14.616667
2006-01-13,-1,9,254,2217,7.15,14.816667
2006-01-14,-3,-1,248,2217,7.116667,14.65
2006-01-15,-5,-21,237,2217,7.0833335,14.316667
2006-01-16,-4,-10,244,2217,7.1,14.5
2006-01-17,-6,2,248,2217,7.0666666,14.7
2006-01-18,-4,-12,242,2217,7.1,14.466666
2006-01-19,-5,-9,246,2217,7.0833335,14.516666
2006-01-20,-1,2,249,2217,7.15,14.7
2006-01-21,22,21,249,2217,7.5333333,15.016666
2006-01-22,4,9,254,2217,7.233333,14.816667
2006-01-23,-5,4,253,2217,7.0833335,14.733334
2006-01-24,3,10,255,2217,7.2166667,14.833333
2006-01-25,-6,0,254,2217,7.0666666,14.666667
2006-01-26,-6,4,256,2217,7.0666666,14.733334
2006-01-27,-2,-5,245,2217,7.133333,14.583333
2006-01-28,-3,3,250,2217,7.116667,14.716666
2006-01-29,-2,-2,251,2217,7.133333,14.633333
2006-01-30,-2,4,250,2217,7.133333,14.733334
2006-01-31,-4,3,245,2217,7.1,14.716666
2006-01-01,-1,7,344,2475,9.983334,13.25
2006-01-02,-1,13,349,2475,9.983334,13.35
2006-01-03,-1,1,340,2475,9.983334,13.15
2006-01-04,0,-16,329,2475,10,12.866667
2006-01-05,-3,-33,321,2475,9.95,12.583333
2006-01-06,-5,-23,318,2475,9.916667,12.75
2006-01-07,-6,0,333,2475,9.9,13.133333
2006-01-08,-6,-11,342,2475,9.9,12.95
2006-01-09,-3,-16,333,2475,9.95,12.866667
2006-01-10,-4,-24,322,2475,9.933333,12.733334
2006-01-11,1,-18,322,2475,10.016666,12.833333
2006-01-12,-6,-27,324,2475,9.9,12.683333
2006-01-13,-3,-22,315,2475,9.95,12.766666
2006-01-14,-1,-8,334,2475,9.983334,13
2006-01-15,51,48,330,2475,10.85,13.933333
2006-01-16,1,0,336,2475,10.016666,13.133333
2006-01-17,-4,6,328,2475,9.933333,13.233334
2006-01-18,-4,-12,332,2475,9.933333,12.933333
2006-01-19,-6,-12,335,2475,9.9,12.933333
2006-01-20,-7,-3,345,2475,9.883333,13.083333
2006-01-21,-6,7,349,2475,9.9,13.25
2006-01-22,-1,-12,336,2475,9.983334,12.933333
2006-01-23,-9,16,338,2475,9.85,13.4
2006-01-24,-7,-25,335,2475,9.883333,12.716666
2006-01-25,2,-12,328,2475,10.033334,12.933333
2006-01-26,-7,-11,330,2475,9.883333,12.95
2006-01-27,-1,-14,325,2475,9.983334,12.9
2006-01-28,-6,-17,330,2475,9.9,12.85
2006-01-29,-5,-28,324,2475,9.916667,12.666667
2006-01-30,-6,-10,324,2475,9.9,12.966666
2006-01-31,-2,-18,331,2475,9.966666,12.833333
2006-01-01,41,13,252,2504,23.683332,6.1666665
2006-01-02,1,-9,273,2504,23.016666,5.8
2006-01-03,-1,-19,261,2504,22.983334,5.633333
2006-01-04,16,3,265,2504,23.266666,6
2006-01-05,0,-12,268,2504,23,5.75
2006-01-06,-4,2,286,2504,22.933332,5.983333
2006-01-07,2,14,291,2504,23.033333,6.1833334
2006-01-08,-15,-13,287,2504,22.75,5.733333
2006-01-09,-5,15,298,2504,22.916666,6.2
2006-01-10,-15,0,297,2504,22.75,5.95
2006-01-11,-9,-7,287,2504,22.85,5.8333335
2006-01-12,-5,20,295,2504,22.916666,6.2833333
2006-01-13,-6,8,294,2504,22.9,6.0833335
2006-01-14,-5,3,288,2504,22.916666,6
2006-01-15,-10,-3,289,2504,22.833334,5.9
2006-01-16,-16,-21,274,2504,22.733334,5.6
2006-01-17,-7,-16,268,2504,22.883333,5.6833334
2006-01-18,-4,-4,285,2504,22.933332,5.883333
2006-01-19,-15,-17,279,2504,22.75,5.6666665
2006-01-20,-2,-2,285,2504,22.966667,5.9166665
2006-01-21,8,6,278,2504,23.133333,6.05
2006-01-22,-13,-8,282,2504,22.783333,5.8166666
2006-01-23,-6,-22,269,2504,22.9,5.5833335
2006-01-24,-8,-24,265,2504,22.866667,5.55
2006-01-25,-6,0,284,2504,22.9,5.95
2006-01-26,-9,-2,288,2504,22.85,5.9166665
2006-01-27,-6,14,296,2504,22.9,6.1833334
2006-01-28,-8,4,298,2504,22.866667,6.016667
2006-01-29,-8,14,298,2504,22.866667,6.1833334
2006-01-30,-14,11,300,2504,22.766666,6.133333
2006-01-31,-12,-16,282,2504,22.8,5.6833334
2006-01-01,-1,17,350,2504,17.683332,21.766666
2006-01-02,0,7,329,2504,17.7,21.6
2006-01-03,-1,10,332,2504,17.683332,21.65
2006-01-04,13,28,334,2504,17.916666,21.95
2006-01-05,-4,-4,332,2504,17.633333,21.416666
2006-01-06,-5,-21,314,2504,17.616667,21.133333
2006-01-07,-1,-14,318,2504,17.683332,21.25
2006-01-08,0,-19,310,2504,17.7,21.166666
2006-01-09,14,-22,295,2504,17.933332,21.116667
2006-01-10,7,-16,305,2504,17.816668,21.216667
2006-01-11,-3,-34,303,2504,17.65,20.916666
2006-01-12,-2,-17,316,2504,17.666666,21.2
2006-01-13,0,-8,322,2504,17.7,21.35
2006-01-14,-3,-18,317,2504,17.65,21.183332
2006-01-15,3,3,320,2504,17.75,21.533333
2006-01-16,1,-10,322,2504,17.716667,21.316668
2006-01-17,-1,-8,326,2504,17.683332,21.35
2006-01-18,-6,-23,314,2504,17.6,21.1
2006-01-19,-2,-16,318,2504,17.666666,21.216667
2006-01-20,-1,-8,323,2504,17.683332,21.35
2006-01-21,-2,-8,326,2504,17.666666,21.35
2006-01-22,-5,-8,329,2504,17.616667,21.35
2006-01-23,-3,-17,320,2504,17.65,21.2
2006-01-24,-6,-14,323,2504,17.6,21.25
2006-01-25,-3,-5,329,2504,17.65,21.4
2006-01-26,-7,-36,301,2504,17.583334,20.883333
2006-01-27,-4,-24,308,2504,17.633333,21.083334
2006-01-28,-3,-39,294,2504,17.65,20.833334
2006-01-29,-6,-35,304,2504,17.6,20.9
2006-01-30,3,-24,300,2504,17.75,21.083334
2006-01-31,15,-10,296,2504,17.95,21.316668
